,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Tarkhan_Sikh/Hindu,0.071294,-0.00914,-0.109159,0.08354,-0.071426,0.050378,0.002307,0.006629,0.004351,-0.001574,-0.005816,-0.000886,-0.000392,-0.003603,0.006663,0.007401,-0.002762,9.2e-05,0.001211,-0.007879,-0.002462,-0.00525,0.002532,0.00103,5.4e-05
Tatar_Crimean_steppe,0.094473,-0.0556,0.038089,0.00751,-0.008309,0.002022,0.006874,0.010269,-0.006238,-0.004875,-0.011489,-0.002061,0.002825,0.006571,-0.004106,0.005834,0.01017,-0.003706,0.001446,0.004127,-0.00627,0.000433,-0.002064,0.002259,0.003443
Tatar_Kazan,0.10927,0.010702,0.061413,0.044028,-0.005847,0.009461,0.008171,0.010988,-0.007457,-0.021938,0.002561,-0.006848,0.012922,-0.007315,-0.009438,-0.003672,0.001534,0.000195,-0.007261,-0.004242,-0.000163,0.000904,-0.006845,0.000853,-0.000111
Tatar_Lipka,0.103769,-0.024711,0.046889,0.022126,-0.003077,0.004741,0.009205,0.0085,-0.01009,-0.014154,-0.008471,-0.005046,0.007384,0.009634,-0.002647,-0.007403,-0.006085,-0.000739,0.001404,0.000146,-0.00678,-0.002762,-0.001007,-0.002129,0.001756
Tatar_Mishar,0.116213,0.03727,0.064488,0.047869,0.008894,0.015283,0.009001,0.013292,-0.006524,-0.018934,-0.000715,-0.005755,0.015342,0.005051,-0.009215,-0.005078,-0.004707,-0.002318,-0.003293,-0.002514,-0.000624,-0.001138,-0.004745,-0.001325,0.000671
Tatar_Siberian,0.082911,-0.137257,0.065361,0.026248,-0.043927,-0.009526,0.007669,0.009243,-0.006782,-0.017696,0.002556,-0.003778,0.010993,-0.020325,-0.006857,-0.001619,-0.002093,-0.000347,-0.000708,0.000606,-0.007533,0.003645,-0.00312,-5.1e-05,-0.000366
Tatar_Siberian_Zabolotniye,0.08127,-0.159844,0.089906,0.047998,-0.061673,-0.013498,0.011845,0.016061,-0.004418,-0.026133,0.026827,-0.005515,0.015282,-0.046159,-0.012188,-0.009361,-0.005346,0.000253,-0.002137,-0.005253,-0.004567,0.013256,0.00737,-0.005495,-0.005221
Tat_Azerbaijan,0.101303,0.101723,-0.044752,-0.024656,-0.038879,-0.001302,0.006306,-0.002269,-0.037257,-0.018892,0.000433,0.002198,-0.006095,-0.001262,0.00509,-0.000619,-0.006258,0.00019,0.000859,-0.002001,-6.2e-05,-0.002391,-0.000616,0.003394,0.003932
Tat_Dagestan_Dzhalgan,0.105021,0.099048,-0.034846,-0.00786,-0.035781,0.004741,0.007238,-0.006092,-0.045691,-0.027724,-5.4e-05,0.001848,-0.002755,-0.007248,0.011636,0.000433,-0.002277,0.000203,0.000235,-0.00336,-0.000832,-5.8e-05,0.00106,0.004137,0.000255
Tat_Dagestan_Nyugdi,0.099814,0.089288,-0.044268,-0.02661,-0.034847,-0.000815,0.003814,-0.0041,-0.032724,-0.016079,-0.001986,0.003205,-0.004437,-0.002488,0.001221,0.002274,-0.002909,0.002037,0.000696,-0.007292,0.000518,-0.003205,-0.001128,-0.001224,0.00105
Teleut,0.065258,-0.248127,0.07291,0.011915,-0.052865,-0.018717,0.008251,0.011743,-0.005704,-0.009841,-0.012017,-0.004013,0.002098,-0.011132,0.00469,0.002814,-0.002897,-0.002323,0.004832,0.009143,-0.02436,0.003009,-0.009203,-0.00249,-0.004564
Teleut_o,0.055773,-0.284348,0.067505,0.000969,-0.056318,-0.023706,0.013866,0.013615,0.007363,-0.006743,-0.020786,0.002398,-0.002825,-0.012937,0.010179,0.001724,0.008866,0.00228,0.000126,-0.001126,-0.011605,0.000124,-0.009244,-0.00241,-0.003592
Telugu,0.042519,-0.080325,-0.170787,0.112707,-0.077533,0.064172,-0.000766,0.01322,0.041749,0.027147,-0.003981,0.001557,-0.000484,0.003272,-0.006375,-0.004281,0.004067,0.000282,-9.7e-05,0.001795,0.003196,-0.000666,-0.00033,0.00082,-0.003048
Thai,0.019691,-0.374223,-0.063092,-0.028198,0.093556,0.054858,-0.003243,-0.006115,-0.004868,-0.005941,0.020087,0.002008,-0.005322,0.000358,0.000597,-2.7e-05,-0.000561,-0.002128,-0.003696,-0.002164,0.00166,0.007605,0.003081,0.001904,0.013172
Tharu,0.021774,-0.300023,-0.076097,0.033705,-0.009353,0.03508,0.002575,0.008699,0.031594,0.028572,-0.046845,-0.004802,0.005675,0.002405,-0.013826,-0.011605,0.00339,-0.001768,-0.00499,0.008004,0.003157,0.017849,0.005637,0.001577,0.019155
Tharu_o1,0.046667,-0.06804,-0.145569,0.107237,-0.067397,0.058009,-0.00141,0.006,0.031906,0.017495,-0.002598,0.001049,0.000446,0.00055,-0.002714,0.001856,0.009127,-0.000633,0.000628,0.004127,0.004991,-0.004204,-0.000986,-0.001205,-0.000838
Tharu_o2,0.047237,-0.193966,-0.074858,0.047158,-0.036622,0.029284,0.003525,0.005884,0.016157,0.008201,-0.042465,-0.005695,0.004088,-0.004473,-0.005022,0.001061,0.002803,-0.005828,0.000126,-0.000938,-0.001996,0.012056,-0.006409,0.002048,0.017543
Thiyya,0.0387,-0.067025,-0.165367,0.098515,-0.076322,0.054523,0.0047,0.011769,0.039166,0.027335,0.002436,0.000974,-0.000818,0.010941,-0.003664,-0.012927,-0.009583,0.000127,6.3e-05,-0.001938,-0.000312,-0.000185,-0.001356,0.004278,-0.003293
Thiyya_Thrissur,0.040407,-0.069056,-0.165933,0.103522,-0.07663,0.058288,-0.001763,0.011307,0.03886,0.024146,-0.003654,3e-04,-0.002379,0.003165,-0.009636,-0.003978,0.001434,0.002787,0.004085,-0.000938,0.003369,0.001051,-0.00419,-0.00012,0.000599
Tibetan,0.02365,-0.411459,0.003792,-0.036643,0.015661,0.006399,0.008121,0.006384,0.004204,0.013263,-0.082656,-0.012048,0.012232,-0.004878,-0.010262,-0.004361,0.003513,-0.003998,-0.006641,0.005002,4.2e-05,0.024703,0.007997,0.000301,0.033124
Tibetan_Chamdo,0.020678,-0.424407,0.011754,-0.043928,0.017593,0.00086,0.008343,0.004692,0.002352,0.01464,-0.088299,-0.00833,0.009997,-0.001812,-0.010609,-0.002398,0.002901,-0.000391,-0.007909,0.004648,-0.000915,0.024535,0.0053,0.00251,0.037681
Tibetan_Gangcha,0.027077,-0.400707,0.014648,-0.039049,0.008099,0.000455,0.010044,0.006425,0.000958,0.008536,-0.075622,-0.008345,0.007926,-0.001369,-0.004757,-0.002282,-0.000398,-0.00234,-0.006278,0.004765,-0.002134,0.017331,0.001849,0.001104,0.028513
Tibetan_Gannan,0.030505,-0.393822,0.005808,-0.049032,0.030652,0.017849,0.007238,0.005077,-0.011494,0.001968,-0.067196,-0.009502,0.00996,-0.007019,-0.005945,-0.004322,0.000417,-0.00185,-0.006989,-0.007404,0.002845,0.011376,0.011043,0.001542,0.010346
Tibetan_Lhasa,0.022765,-0.412982,0.007165,-0.038976,0.014362,0.004896,0.008904,0.007102,0.003704,0.013566,-0.08345,-0.00726,0.009167,-0.005581,-0.011581,-0.003713,0.000478,-0.003674,-0.01067,0.005114,0.000915,0.022587,0.004848,-0.001486,0.035898
Tibetan_Nagqu,0.020773,-0.420175,0.008768,-0.037832,0.01431,0.00258,0.008343,0.007932,0.002608,0.013053,-0.084848,-0.007999,0.013026,-0.004111,-0.009025,-0.001956,0.00044,-0.002455,-0.007526,0.005393,-0.001794,0.02453,0.003667,0.00131,0.03341
Tibetan_Shannan,0.022259,-0.407115,0.003646,-0.0351,0.015251,0.002169,0.006894,0.004077,0.004886,0.012858,-0.081483,-0.008576,0.012702,-0.000581,-0.009048,-0.00498,-0.000609,-0.003041,-0.007458,0.005364,-0.003161,0.023247,0.005532,-0.000241,0.035193
Tibetan_Shigatse,0.019691,-0.41332,0.003997,-0.034141,0.013941,0.00449,0.005076,0.006069,0.002638,0.010916,-0.079294,-0.008243,0.011045,-0.002973,-0.009785,-0.003673,-0.002295,-0.003889,-0.00856,0.003877,-0.001235,0.024186,0.003451,-0.002639,0.034895
Tibetan_Xinlong,0.02083,-0.43749,-0.001207,-0.054038,0.046593,0.021502,0.004959,0.000438,-0.005297,0.006032,-0.067554,-0.009082,0.011045,-0.004789,-0.00608,-0.000424,0.000965,-0.001381,-0.006825,-0.001288,0.006501,0.014245,0.009268,0.000205,0.020166
Tibetan_Xunhua,0.020488,-0.401134,0.00352,-0.037361,0.02144,0.007809,0.00799,0.004769,-0.002454,0.012453,-0.075023,-0.009991,0.010555,-0.004358,-0.009093,0.002033,0.00552,-0.003632,-0.007751,0.002543,0.004534,0.016199,0.004601,0.005864,0.021914
Tibetan_Yajiang,0.021513,-0.422866,0.005959,-0.049096,0.028005,0.006665,0.006768,0.003,-0.00362,0.008911,-0.082363,-0.008782,0.011179,-0.002959,-0.007519,-0.00419,9.1e-05,-0.000963,-0.008296,0.003514,0.002683,0.022888,0.010883,-0.000205,0.030692
Tibetan_Yunnan,0.021342,-0.431854,0.006505,-0.046754,0.032698,0.0076,0.007168,0.004384,-0.005369,0.007927,-0.07478,-0.005245,0.008362,-0.002821,-0.008822,-0.004674,0.000456,0.00057,-0.009962,0.00322,0.000406,0.024174,0.00684,-0.005181,0.036075
Tikar_South,-0.628304,0.064486,0.01961,0.017281,0.000154,0.013805,-0.014336,0.026537,-0.033849,0.021959,0.006171,-0.003447,0.002676,-0.001445,-0.000611,0.003514,0.000196,-0.00019,0.00044,0.001376,-0.000811,-0.001484,-0.001171,-0.001265,-0.000239
Tindal,0.112495,0.104261,-0.025539,0.009636,-0.042863,0.013294,0.008604,-0.005538,-0.062368,-0.041307,-0.003401,0.008442,-0.01276,-0.008808,0.016286,-0.00534,-0.00318,-0.002801,-0.006041,0.007559,-0.001685,0.00158,0.004786,0.007886,-0.001603
Tlingit,0.08992,-0.127195,0.096731,0.062582,-0.04347,-0.001116,-0.058048,-0.069805,-0.005573,-0.026698,0.007957,-0.004908,0.014532,-0.002546,-0.020019,-0.004607,0.003129,0.004561,0.010527,0.00322,0.004742,-0.014529,0.004653,0.007712,0.015717
Toda,0.039838,-0.048238,-0.163105,0.104168,-0.085401,0.049921,0.00094,0.010269,0.028838,0.019499,0.003167,-3e-04,-0.003791,0.002408,-0.003189,0.006232,0.000456,-0.000887,0.005594,-0.000875,0.004804,-0.010325,-0.003944,-0.00723,-0.006706
Todzin,0.049323,-0.36356,0.108611,0.0014,-0.108636,-0.054755,0.020759,0.029691,0.018544,0.014761,0.023871,0.003447,0.000198,-0.019772,0.000181,-0.002563,0.002564,-8.5e-05,0.015545,0.013757,-0.02246,0.002844,0.001438,-0.008194,-0.002315
Torbeši_Polog,0.121791,0.139635,0.018102,-0.010659,0.024312,-0.005299,0.004935,0.003692,0.001329,0.010843,0.002273,0.000974,-0.004757,0.009427,-0.017169,-0.003911,0.008084,0.000697,0.004965,-0.007316,-0.006239,0.001422,0.005176,0.004639,-0.004251
Tripuri,0.018464,-0.368412,-0.050262,-0.010193,0.039871,0.034148,0.001984,0.002679,0.009215,0.011025,-0.027904,-0.003838,0.00522,0.000589,-0.009123,-0.005635,0.004766,-0.002604,-0.008366,0.007615,-0.002579,0.023096,0.001924,0.003729,0.036464
Tsez_A,0.112078,0.118817,-0.041232,-0.006675,-0.047188,0.011379,0.008225,-0.003754,-0.067547,-0.038294,-0.001938,0.006724,-0.017007,-0.009982,0.015843,-0.003774,0.004103,-0.001191,-0.004877,0.00331,0.004326,-0.000602,0.004897,0.008154,0.001118
Tsez_B,0.114108,0.106377,-0.02687,0.006299,-0.042623,0.013596,0.007755,-0.006404,-0.063044,-0.037996,-0.005927,0.005095,-0.012859,-0.007844,0.020392,-0.009977,-0.002086,-0.001995,-0.003394,0.006659,0.001435,0.000124,0.008104,0.007079,-0.003503
Tswa,-0.630959,0.063301,0.022125,0.017981,-0.000462,0.012271,-0.012299,0.023076,-0.031394,0.010965,0.000325,-0.000475,-0.010282,4.6e-05,-0.018028,0.011204,-0.0118,0.010937,-0.009658,0.003085,0.000749,-0.000886,0.002013,0.001526,-2e-04
Tu,0.023903,-0.404181,0.009805,-0.046254,0.027944,0.00965,0.005734,0.0036,-0.006013,0.005176,-0.067131,-0.008423,0.009485,-0.003936,-0.00741,0.000849,0.000965,-0.001014,-0.005154,-0.001951,0.002421,0.01286,0.00737,0.001518,0.014298
Tubalar,0.068977,-0.211433,0.06988,0.026518,-0.055056,-0.009594,0.005123,0.006415,-0.010144,-0.014542,-0.013543,-0.002458,-0.000624,-0.026176,0.005429,0.001512,-0.008749,-0.002242,0.00817,0.013607,-0.033578,0.008124,-0.00525,-0.004013,-0.001736
Tujia,0.020867,-0.451572,-0.012445,-0.063954,0.081451,0.033839,0.004152,-0.003385,-0.010703,-0.000243,-0.04693,-0.005745,0.004807,-0.004679,-0.007148,0.000486,-0.001,0.00114,-0.007751,-0.009379,0.01252,0.010346,0.013722,-0.002048,0.006985
Tunisia,-0.012417,0.137189,-0.012702,-0.066054,0.017528,-0.026774,-0.017241,0.003524,0.044874,0.024312,0.005337,-0.005586,0.016292,-0.010215,0.00905,-0.005912,0.001381,-0.012836,-0.026099,0.006384,-0.008423,-0.020813,0.013608,-0.002038,0.003587
Tunisian,-0.048517,0.131384,-0.015085,-0.075138,0.019619,-0.030678,-0.022091,0.005019,0.054378,0.019795,0.00544,-0.008037,0.02674,-0.010184,0.013046,-0.007143,-0.003716,-0.012922,-0.029005,0.005174,-0.01045,-0.022829,0.018117,-0.003344,0.00021
Tunisian_Berber_Matmata,-0.05187,0.132744,-0.01029,-0.074036,0.022752,-0.033248,-0.024928,0.004978,0.057836,0.028025,0.005359,-0.005706,0.021258,-0.01446,0.012932,-0.010295,0.000196,-0.016008,-0.035869,0.007468,-0.011417,-0.030286,0.020477,-0.001954,0.003592
Tunisian_Berber_Tamezret,-0.034488,0.134862,-0.009353,-0.077973,0.026713,-0.035252,-0.025757,0.007638,0.06058,0.030105,0.00557,-0.007643,0.020069,-0.01701,0.013871,-0.010766,0.001864,-0.021144,-0.039985,0.009892,-0.010831,-0.034413,0.02391,-0.00288,0.00679
Tunisian_Berber_Zraoua,-0.02876,0.137368,-0.013099,-0.078253,0.023245,-0.032742,-0.029188,0.004431,0.062775,0.028806,0.006247,-0.008063,0.022428,-0.012478,0.014739,-0.012879,-0.006702,-0.017652,-0.038489,0.008396,-0.012445,-0.029965,0.022193,-0.002434,0.003042
Tunisian_Douz,-0.074226,0.131003,-0.027964,-0.083883,0.008636,-0.034667,-0.022817,0.00451,0.052643,0.010862,0.007795,-0.015632,0.038044,-0.004346,0.010298,0.003777,-0.010166,-0.007248,-0.019072,0.015056,-0.00152,-0.010732,0.00878,0.001336,-0.001056
Tunisian_Jew,0.071822,0.145525,-0.028737,-0.07148,0.004339,-0.02563,-0.007144,-0.000808,0.021148,0.020702,0.006106,-0.002398,0.007953,-0.000826,-0.001466,-0.000172,-0.000795,-0.001584,-0.006536,-0.001388,-0.003244,-0.008124,0.003389,6e-05,0.002167
Tunisian_Rbaya,-0.019513,0.138402,-0.039759,-0.098008,0.00277,-0.04028,-0.020547,0.000824,0.059779,0.007237,0.012666,-0.02203,0.052031,-0.005564,0.011187,0.022199,-0.009481,-0.003638,-0.013055,0.024816,0.000891,-0.002031,0.001162,0.00389,-0.006056
Turkish_Ahiska,0.111547,0.12931,-0.051917,-0.048558,-0.033339,-0.009947,0.005013,-0.006615,-0.050313,-0.015369,0.001624,0.01134,-0.015956,0.004587,-9.1e-05,-0.015204,0.00691,-0.002914,-0.006913,0.008254,0.004534,0.001566,-0.000698,-0.006065,-0.002634
Turkish_Antalya,0.095611,0.048644,-0.012181,-0.031331,-0.020588,-0.009817,0.00698,0.000715,-0.012067,0.002387,-0.000276,0.001843,-0.000178,0.000716,-0.005442,0.001671,-6e-04,-0.000532,0.002489,-0.001726,-0.003781,0.000272,-0.002428,-0.000277,0.001772
Turkish_Aydin,0.094799,0.061077,-0.012391,-0.036084,-0.019828,-0.014343,0.003458,-0.000923,-0.017005,-0.001692,-0.001531,-0.000235,-0.004502,0.004994,-0.005913,0.001477,0.002943,0.000452,0.001257,-0.001429,-0.00344,-0.002773,-0.003733,-0.000895,-0.001557
Turkish_Balikesir,0.098213,0.056579,-0.008997,-0.027363,-0.018025,-0.012391,0.007554,0.003527,-0.016391,0.003202,-0.001299,0.003447,-0.003271,0.002536,-7.7e-05,-0.00125,-0.001583,0.001104,0.003879,-0.001679,-0.004742,-0.000124,-0.000264,-0.000293,-0.000291
Turkish_Canakkale_Europe,0.102441,0.101553,0.000377,-0.016473,-0.000615,-0.001673,0.00893,-0.000923,-0.008795,0.009841,-0.00406,-0.005995,0.001784,0.006331,-0.012215,0.012331,0.016428,-0.000507,0.002891,0.001,-0.011105,-0.001113,0.004437,-0.001807,-0.000599
Turkish_Chitak,0.106994,0.110693,0.018102,-0.011628,0.012002,-0.006693,0.003055,0.005307,-0.011044,-0.001276,0.003248,0.003897,0.004162,0.007707,-0.009908,0.00716,0.009127,0.004561,0.009553,0.01063,-0.006489,0.006554,0.011216,0.00241,-0.000958
Turkish_Crete,0.108587,0.142987,-0.015009,-0.04367,0.007571,-0.014168,0.001739,-0.001985,-0.001186,0.015782,0.002014,0.002428,-0.000684,0.003248,-0.014332,-0.002678,0.002973,0.000456,0.004148,-0.003126,-0.004667,0.002325,-0.000222,0.001807,-0.000742
Turkish_Deliorman,0.112159,0.100381,0.01874,-0.00164,0.008877,-0.000472,0.006183,0.005876,-0.006104,-0.000491,-0.000912,-0.002202,0.002733,0.008723,-0.008989,-0.002315,0.003601,0.003508,0.001992,-0.002876,-0.004857,0.000304,-0.000939,0.000204,0.000405
Turkish_Denizli,0.094636,0.060932,-0.016001,-0.031424,-0.021631,-0.012032,0.004096,-0.000593,-0.017151,0.002343,-0.001508,0.001413,-0.002039,0.000197,-0.007019,0.001553,0.007078,0,0.001885,-0.002322,-0.00697,0.000106,-0.001637,-0.000689,-0.003387
Turkish_Dodecanese,0.097319,0.086828,-0.019987,-0.04199,-0.010156,-0.016455,0.003525,-0.001154,-0.006852,0.006469,0.000244,-0.000674,0.00275,0.003922,-0.013029,-0.003182,-0.007562,0.000443,0.000503,-0.006316,-0.000624,-0.003895,-0.000986,-0.002832,0.002275
Turkish_Erzurum,0.103124,0.121762,-0.054532,-0.047287,-0.034191,-0.010709,0.004489,-0.005192,-0.036548,-0.007053,0.001526,0.002788,-0.008771,0.002106,-0.002389,-0.006325,-0.000743,0.000798,0.001559,-0.000338,0.003544,-0.00042,-0.001208,-0.00441,-0.002251
Turkish_Giresun,0.098508,0.046437,-0.02129,-0.035971,-0.030131,-0.013843,0.005192,4.2e-05,-0.024654,-0.002618,-0.002259,0.004496,-0.008366,0.00259,-0.006058,0.000663,0.006069,-0.000253,0.000194,0.001114,-0.004469,0.002878,-0.004325,-0.001293,0.000479
Turkish_Jew,0.091912,0.145221,-0.020113,-0.058517,0.006847,-0.021149,-0.004025,-0.003634,0.010201,0.018945,0.004188,0.000531,0.001876,-0.000803,-0.004914,-0.001597,-0.000755,-0.000454,-0.003588,-0.003408,-0.002511,-0.004003,0.004144,0.001074,0.001622
Turkish_Kayseri,0.099514,0.093864,-0.034129,-0.043513,-0.024818,-0.012809,0.004482,-0.000676,-0.022746,0.001341,-0.001113,0.00122,-0.00378,0.00174,-0.004518,-0.000322,8.4e-05,0.000778,0.001401,-0.002957,-0.000811,0.001599,-0.002007,-0.002264,-0.000402
Turkish_Konya,0.099481,0.082156,-0.026587,-0.041344,-0.021512,-0.014028,0.001833,-0.001846,-0.017282,0.000711,0.001819,0.002098,-0.002869,0.001541,-0.004967,1.3e-05,0.002725,0.000925,0.003331,-0.001988,-0.004267,0.001867,-0.002724,-9.6e-05,-0.000707
Turkish_Lesbos,0.103579,0.075149,-0.006411,-0.032946,-0.004308,-0.009482,0.002115,-0.003231,-0.012271,0.005467,-0.002436,0.000749,-0.005054,-0.003578,-0.012758,0.016839,0.017471,-0.000633,0.000126,0.005002,-0.001373,-0.000618,0.001356,-0.003374,-0.006227
Turkish_Nevsehir,0.094094,0.094444,-0.031049,-0.038545,-0.021645,-0.011527,0.002663,-0.000231,-0.019771,-0.003159,-0.000974,-0.001299,0.000248,0.00156,-0.005565,-0.004066,0.003825,0.000296,-0.003268,-8.3e-05,-0.000915,-0.001443,-0.004314,-0.003615,0.001197
Turkish_North_Macedonia,0.119514,0.128972,0.01961,-0.007268,0.01508,-0.000697,0.001058,0.003808,0.004602,0.006834,0.002111,0.001499,-0.000149,0.011973,-0.010247,0.004309,0.008475,0.00228,0.003268,-0.001501,-0.009858,0.001422,0.003513,0.008194,-0.000239
Turkish_Rumeli,0.10927,0.093706,0.011725,-0.009015,0.004756,-0.006643,0.002478,0.00258,-0.004964,0.004175,-0.000561,0.00079,0.001108,0.001314,-0.010401,0.006497,0.00902,-0.000772,0.005371,0.001239,-0.005195,0.00154,0.001031,0.002991,0.000283
Turkish_Sivas,0.10153,0.085914,-0.037637,-0.039083,-0.026159,-0.01255,0.003995,-0.001569,-0.025811,-0.002624,0.000162,0.001798,-0.002289,-0.001184,-0.00323,-0.001405,0.001017,0.001014,0.001684,-0.001876,-0.001947,0.000346,-0.00069,0.001036,0.005365
Turkish_Thessaly,0.113064,0.117801,0.011816,-0.013243,0.013336,-0.004834,0.004935,-0.000462,-0.000136,0.007654,0.000487,-0.00025,-0.000694,0.01023,-0.007827,-0.002917,-0.004476,0.003083,0.002849,-0.008629,-0.004617,0.002143,-0.001027,0.004017,-0.003273
Turkish_Trabzon,0.109489,0.139635,-0.055611,-0.063781,-0.02694,-0.017248,0.007683,-0.007473,-0.039111,-0.000799,0.001899,0.006963,-0.013122,0.006685,-0.010435,-0.010265,0.009679,-0.000102,-0.001233,0.003102,0.004276,0.001955,-0.000882,-0.003318,-0.00105
Turkish_West_Macedonia,0.113823,0.137096,0.03017,-0.004199,0.019696,0.006972,0.00329,0.004154,-0.000614,0.001458,-0.002761,0.001049,-0.005203,0.010459,-0.008279,-0.007823,-0.007302,-0.005194,0.004399,-0.000625,-0.002745,0.0115,0.007765,-0.000723,0.002395
Turkmen,0.083067,-0.046131,-0.008553,-0.004921,-0.0415,-0.003477,0.005955,0.003658,-0.017615,-0.010752,-0.009225,-0.001189,0.00136,-0.003397,0.002449,0.005083,-0.001049,0.000267,0.00065,-0.002703,-0.007497,-0.002191,-0.003983,-0.001954,0.002344
Turkmen_Iran,0.084436,-0.011817,-0.022353,-0.010395,-0.04191,-0.003321,0.005832,0.001007,-0.021568,-0.010288,-0.009935,0.000586,0.001906,-0.003741,0.003813,0.006629,0.000356,0.001129,0.001508,-0.003013,-0.005649,-0.002496,-0.002902,-0.002103,0.000991
Turkmen_o,0.095611,0.078196,-0.057699,-0.024871,-0.043085,0.003068,0.00705,-0.000923,-0.032315,-0.017312,-0.008931,-0.001349,-0.002527,-0.004129,0.0057,0.009812,-0.002347,0.000127,0.011439,-0.014882,-0.002995,0.000618,0.003081,-0.00494,0.008502
Turkmen_Uzbekistan,0.081193,-0.053823,-0.00836,-0.004845,-0.041238,-0.003626,0.009635,0.008269,-0.013362,-0.009507,-0.006062,-0.001823,0.00109,-0.007042,0.004117,0.007646,-0.003607,0.0019,0.000587,-0.002605,-0.007237,-0.00371,-0.004047,0.000181,0.002754
Tuvinian,0.051562,-0.341319,0.087228,-0.008269,-0.081277,-0.040132,0.018166,0.024345,0.006218,0.006014,0.001332,0.000659,-0.000505,-0.012414,8.1e-05,-0.000716,-0.005776,-0.000304,0.010722,0.014507,-0.025879,-9.9e-05,-0.002046,-0.002723,-0.001389
Tyagi,0.063741,-0.019295,-0.110873,0.097223,-0.069859,0.062472,0.008695,0.015922,0.014726,0.000729,-0.008607,-0.006145,-0.003122,-0.003028,0.007465,0.002917,0.007562,-0.003041,0.00176,-0.006753,-0.003369,-0.006059,0.005546,-0.008676,0.007784
Udi,0.105855,0.126264,-0.053803,-0.039191,-0.033032,-0.009947,0.006502,-0.005384,-0.037019,-0.012574,0.004168,0.003847,-0.007334,-0.006331,-0.002986,0.002077,0.003173,-0.001774,-0.002304,-0.000834,0.003827,0.002185,8.2e-05,-0.002571,0.003273
Udmurt,0.107841,-0.020702,0.079718,0.066315,-0.03057,0.008875,0.008617,0.010716,-0.011055,-0.035615,0.021186,-0.005995,0.015072,-0.03088,-0.010391,-0.005453,-0.004182,-0.001,-0.009682,-0.009588,0.000736,0.003152,-0.004352,0.008175,-0.002803
Ukrainian_Chernihiv,0.132287,0.122992,0.068217,0.061334,0.04011,0.023241,0.009844,0.013589,-0.002909,-0.023022,-0.002779,-0.008492,0.018434,0.024711,-0.013301,-0.000133,0.003752,-0.000802,0.002318,-1.4e-05,-0.002634,-0.006375,0.006327,-0.004378,0.000758
Ukrainian_Dnipro,0.130441,0.11638,0.069767,0.059271,0.035914,0.021307,0.011351,0.011976,-0.002782,-0.023199,-0.002923,-0.009831,0.015862,0.022336,-0.010613,0.001047,0.003129,0.001533,0.002514,0.00025,-0.004405,-0.005503,0.004412,-0.002434,0.00073
Ukrainian_Lviv,0.132161,0.127957,0.062267,0.04741,0.036451,0.019399,0.008904,0.011436,0.000114,-0.014802,-0.004168,-0.006361,0.011629,0.02306,-0.009787,-0.005362,-0.001652,-0.001675,0.004874,-0.000361,-0.004783,-0.004218,0.004724,-0.002638,-0.001703
Ukrainian_Rivne,0.130137,0.124345,0.070228,0.062555,0.039221,0.021103,0.009662,0.010487,-0.000364,-0.020917,-0.003121,-0.008509,0.01442,0.022081,-0.01312,-0.000943,0.005534,-0.001731,0.003226,-0.000667,-0.004922,-0.003696,0.004834,-0.004311,0.000106
Ukrainian_Sumy,0.1301,0.122778,0.067467,0.059335,0.039146,0.023594,0.009001,0.01253,-0.000409,-0.021395,-0.002988,-0.009292,0.014658,0.026382,-0.01212,-0.00476,-0.00266,0.000114,0.003306,-0.001788,-0.004442,-0.005923,0.005682,-0.007362,-0.000383
